user_id,created_at,market,class,md_do,university_id,device_type,marketing_source
am_198747,2019-09-03,RoW,4th year,,2901,mobile,
am_185561,2019-01-20,RoW,4th year,,344,mobile,
am_196629,2019-07-31,RoW,4th year,,2502,mobile,
am_193799,2019-06-09,RoW,5th year,,50,mobile,
am_207598,2019-12-27,RoW,5th year,,2388,mobile,
am_199518,2019-09-13,RoW,6th year,,1300,mobile,
am_187855,2019-03-08,RoW,6th year,,50,mobile,
am_207652,2019-12-28,RoW,6th year,,50,mobile,
am_201333,2019-10-05,RoW,6th year,,2379,mobile,
am_191923,2019-05-09,RoW,6th year,,2401,mobile,
am_199171,2019-09-09,RoW,6th year,,1962,mobile,
am_188886,2019-03-28,RoW,6th year,,2504,mobile,
am_194708,2019-06-24,RoW,2nd year,,1653,mobile,
am_194247,2019-06-16,RoW,2nd year,,1688,mobile,
am_205263,2019-11-20,RoW,3rd year,,50,mobile,
am_206096,2019-12-02,RoW,3rd year,,2112,mobile,
am_202152,2019-10-15,RoW,3rd year,,1424,mobile,
am_200097,2019-09-20,RoW,3rd year,,940,mobile,
am_195059,2019-06-30,RoW,3rd year,,2504,mobile,
am_192019,2019-05-11,RoW,4th year,,1317,mobile,
am_188408,2019-03-19,RoW,4th year,,50,mobile,
am_200880,2019-09-30,RoW,4th year,,581,mobile,
am_190491,2019-04-14,RoW,4th year,,1142,mobile,
am_190178,2019-04-08,RoW,4th year,,899,mobile,
am_203820,2019-11-02,RoW,4th year,,935,mobile,
am_202337,2019-10-17,RoW,5th year,,11,mobile,
am_188484,2019-03-20,RoW,5th year,,815,mobile,
am_195732,2019-07-14,RoW,5th year,,50,mobile,
am_199319,2019-09-10,RoW,5th year,,1941,mobile,
am_202231,2019-10-16,RoW,6th year,,50,mobile,
am_198353,2019-08-28,RoW,6th year,,1598,mobile,
am_186049,2019-01-30,RoW,6th year,,944,mobile,
am_200884,2019-09-30,RoW,6th year,,2263,mobile,
am_194387,2019-06-18,RoW,,,50,mobile,
am_195440,2019-07-08,RoW,,,50,mobile,
am_203684,2019-11-01,RoW,,,50,mobile,
am_198354,2019-08-28,RoW,1st year,,940,mobile,
am_196838,2019-08-05,RoW,2nd year,,2517,mobile,
am_197114,2019-08-09,RoW,3rd year,,2078,mobile,
am_197542,2019-08-16,RoW,3rd year,,2080,mobile,
am_193812,2019-06-09,RoW,3rd year,,806,mobile,
am_192725,2019-05-22,RoW,3rd year,,1454,mobile,
am_202842,2019-10-23,RoW,4th year,,935,mobile,
am_202211,2019-10-16,RoW,5th year,,50,mobile,
am_191036,2019-04-23,RoW,5th year,,361,mobile,
am_185458,2019-01-18,RoW,5th year,,618,mobile,
am_194260,2019-06-16,RoW,5th year,,2509,mobile,
am_196832,2019-08-05,RoW,6th year,,2335,mobile,
am_193563,2019-06-06,RoW,6th year,,3173,mobile,
am_196805,2019-08-04,RoW,,,50,mobile,
am_205894,2019-11-28,RoW,1st year,,2109,mobile,
am_199159,2019-09-09,RoW,2nd year,,50,mobile,
am_197196,2019-08-10,RoW,2nd year,,2014,mobile,
am_185205,2019-01-14,RoW,3rd year,,1283,mobile,
am_207200,2019-12-19,RoW,3rd year,,433,mobile,
am_188870,2019-03-28,RoW,3rd year,,2500,mobile,
am_197367,2019-08-13,RoW,5th year,,1087,mobile,
am_190179,2019-04-08,RoW,5th year,,1471,mobile,
am_198435,2019-08-29,RoW,5th year,,1217,mobile,
am_195835,2019-07-16,RoW,5th year,,3269,mobile,
am_185077,2019-01-12,RoW,6th year,,50,mobile,
am_196495,2019-07-29,RoW,6th year,,50,mobile,
am_195426,2019-07-07,RoW,6th year,,1874,mobile,
am_204606,2019-11-12,RoW,6th year,,2495,mobile,
am_201152,2019-10-03,RoW,6th year,,2501,mobile,
am_204755,2019-11-14,RoW,6th year,,2249,mobile,
am_207157,2019-12-18,RoW,6th year,,2509,mobile,
am_184759,2019-01-06,US,1st year,D.O.,227,mobile,
am_192578,2019-05-20,RoW,,,50,mobile,
am_205919,2019-11-29,RoW,,,50,mobile,
am_191645,2019-05-04,RoW,,,1089,mobile,
am_195320,2019-07-05,RoW,1st year,,1820,mobile,
am_197424,2019-08-14,RoW,1st year,,50,mobile,
am_200560,2019-09-25,RoW,1st year,,2281,mobile,
am_204763,2019-11-14,RoW,4th year,,1963,mobile,
am_197325,2019-08-13,RoW,5th year,,1167,mobile,
am_190588,2019-04-15,RoW,6th year,,2854,mobile,
am_185619,2019-01-22,RoW,6th year,,910,mobile,
am_197707,2019-08-19,RoW,6th year,,1967,mobile,
am_194852,2019-06-26,RoW,6th year,,3001,mobile,
am_201264,2019-10-04,RoW,6th year,,2511,mobile,
am_184672,2019-01-04,US,1st year,D.O.,218,mobile,
am_192435,2019-05-18,RoW,,,50,mobile,
am_197194,2019-08-10,RoW,,,50,mobile,
am_199823,2019-09-17,RoW,,,50,mobile,
am_205069,2019-11-18,RoW,,,50,mobile,
am_198207,2019-08-26,RoW,,,1435,mobile,
am_187665,2019-03-04,RoW,3rd year,,3179,mobile,
am_188936,2019-03-29,RoW,3rd year,,2505,mobile,
am_198009,2019-08-23,RoW,4th year,,2061,mobile,
am_189305,2019-04-02,RoW,4th year,,50,mobile,
am_194700,2019-06-24,RoW,4th year,,2879,mobile,
am_192327,2019-05-16,RoW,4th year,,1653,mobile,
am_190488,2019-04-14,RoW,4th year,,1688,mobile,
am_203477,2019-10-30,RoW,4th year,,2544,mobile,
am_200874,2019-09-30,RoW,5th year,,891,mobile,
am_196872,2019-08-05,RoW,5th year,,2501,mobile,
am_207715,2019-12-30,RoW,5th year,,748,mobile,
am_191790,2019-05-07,RoW,6th year,,50,mobile,
am_199524,2019-09-13,RoW,6th year,,50,mobile,
am_187924,2019-03-10,RoW,6th year,,343,mobile,
am_184608,2019-01-03,US,,,50,mobile,
am_186937,2019-02-18,RoW,,,50,mobile,
am_188655,2019-03-24,RoW,,,50,mobile,
am_206980,2019-12-15,RoW,,,50,mobile,
am_203791,2019-11-02,RoW,2nd year,,3110,mobile,
am_203438,2019-10-29,RoW,2nd year,,992,mobile,
am_203842,2019-11-03,RoW,3rd year,,2562,mobile,
am_199829,2019-09-17,RoW,4th year,,1918,mobile,
am_190249,2019-04-09,RoW,4th year,,416,mobile,
am_191422,2019-04-30,RoW,5th year,,561,mobile,
am_206311,2019-12-04,RoW,5th year,,941,mobile,
am_184851,2019-01-08,RoW,6th year,,1367,mobile,
am_207711,2019-12-29,RoW,6th year,,652,mobile,
am_201805,2019-10-11,RoW,6th year,,935,mobile,
am_194742,2019-06-24,RoW,6th year,,1452,mobile,
am_202663,2019-10-21,RoW,6th year,,2247,mobile,
am_207773,2019-12-31,RoW,6th year,,2003,mobile,
am_192898,2019-05-26,RoW,,,2283,mobile,
am_191330,2019-04-29,RoW,1st year,,829,mobile,
am_194043,2019-06-12,RoW,2nd year,,1110,mobile,
am_196034,2019-07-20,RoW,2nd year,,642,mobile,
am_194989,2019-06-29,RoW,2nd year,,1708,mobile,
am_190540,2019-04-14,RoW,2nd year,,2508,mobile,
am_195700,2019-07-13,RoW,3rd year,,937,mobile,
am_207413,2019-12-23,RoW,4th year,,2901,mobile,
am_200449,2019-09-24,RoW,5th year,,1582,mobile,
am_190749,2019-04-18,RoW,5th year,,50,mobile,
am_201721,2019-10-10,RoW,5th year,,2534,mobile,
am_197578,2019-08-16,RoW,5th year,,1269,mobile,
am_206133,2019-12-02,RoW,6th year,,598,mobile,
am_201230,2019-10-04,RoW,6th year,,440,mobile,
am_195714,2019-07-13,RoW,,,50,mobile,
am_203219,2019-10-27,RoW,,,50,mobile,
am_207041,2019-12-16,RoW,,,50,mobile,
am_191531,2019-05-02,RoW,2nd year,,3053,mobile,
am_202697,2019-10-21,RoW,3rd year,,1134,mobile,
am_195014,2019-06-29,RoW,3rd year,,2501,mobile,
am_190759,2019-04-18,RoW,3rd year,,2520,mobile,
am_202057,2019-10-14,RoW,4th year,,50,mobile,
am_191308,2019-04-28,RoW,4th year,,2112,mobile,
am_193664,2019-06-07,RoW,5th year,,811,mobile,
am_191140,2019-04-25,RoW,5th year,,891,mobile,
am_190364,2019-04-11,RoW,5th year,,3226,mobile,
am_194420,2019-06-19,RoW,5th year,,2244,mobile,
am_196978,2019-08-07,RoW,6th year,,2326,mobile,
am_206083,2019-12-02,RoW,6th year,,858,mobile,
am_202390,2019-10-18,RoW,6th year,,1666,mobile,
am_196578,2019-07-31,RoW,6th year,,1927,mobile,
am_187310,2019-02-25,RoW,6th year,,2534,mobile,
am_190221,2019-04-08,RoW,,,50,mobile,
am_195264,2019-07-04,RoW,,,50,mobile,
am_193492,2019-06-05,RoW,1st year,,2495,mobile,
am_203868,2019-11-03,RoW,1st year,,1476,mobile,
am_201966,2019-10-13,RoW,2nd year,,2581,mobile,
am_197538,2019-08-16,RoW,2nd year,,2080,mobile,
am_207596,2019-12-27,RoW,2nd year,,2415,mobile,
am_207608,2019-12-27,RoW,2nd year,,1470,mobile,
am_205662,2019-11-25,RoW,3rd year,,1043,mobile,
am_207122,2019-12-17,RoW,3rd year,,2117,mobile,
am_191714,2019-05-06,RoW,3rd year,,1424,mobile,
am_187937,2019-03-10,RoW,4th year,,1289,mobile,
am_194706,2019-06-24,RoW,4th year,,2117,mobile,
am_186592,2019-02-12,RoW,4th year,,1094,mobile,
am_198352,2019-08-28,RoW,4th year,,3267,mobile,
am_200135,2019-09-20,RoW,4th year,,2504,mobile,
am_192818,2019-05-24,RoW,5th year,,43,mobile,
am_192314,2019-05-16,RoW,5th year,,56,mobile,
am_201697,2019-10-10,RoW,5th year,,2620,mobile,
am_187314,2019-02-25,RoW,5th year,,618,mobile,
am_201867,2019-10-12,RoW,5th year,,3248,mobile,
am_197941,2019-08-21,RoW,6th year,,349,mobile,
am_200431,2019-09-24,RoW,6th year,,1948,mobile,
am_185528,2019-01-20,RoW,6th year,,2552,mobile,
am_191304,2019-04-28,RoW,,,50,mobile,
am_192545,2019-05-20,RoW,,,50,mobile,
am_195033,2019-06-29,RoW,,,50,mobile,
am_196087,2019-07-21,RoW,,,50,mobile,
am_203390,2019-10-29,RoW,,,50,mobile,
am_204997,2019-11-17,RoW,,,50,mobile,
am_200558,2019-09-25,RoW,,,2281,mobile,
am_185207,2019-01-14,RoW,2nd year,,2579,mobile,
am_196571,2019-07-31,RoW,2nd year,,2903,mobile,
am_203359,2019-10-29,RoW,2nd year,,2505,mobile,
am_191452,2019-04-30,RoW,3rd year,,295,mobile,
am_207013,2019-12-15,RoW,3rd year,,1724,mobile,
am_201367,2019-10-06,RoW,4th year,,261,mobile,
am_190883,2019-04-21,RoW,5th year,,2086,mobile,
am_204038,2019-11-05,RoW,6th year,,890,mobile,
am_190500,2019-04-14,RoW,,,50,mobile,
am_197186,2019-08-10,RoW,,,50,mobile,
am_204362,2019-11-09,RoW,,,50,mobile,
am_202995,2019-10-24,RoW,1st year,,50,mobile,
am_194598,2019-06-22,RoW,1st year,,2166,mobile,
am_198754,2019-09-03,RoW,2nd year,,1036,mobile,
am_202679,2019-10-21,RoW,2nd year,,2182,mobile,
am_189189,2019-04-01,RoW,2nd year,,2510,mobile,
am_193337,2019-06-02,RoW,3rd year,,50,mobile,
am_194624,2019-06-22,RoW,3rd year,,50,mobile,
am_186476,2019-02-09,RoW,3rd year,,1996,mobile,
am_185935,2019-01-28,RoW,4th year,,2438,mobile,
am_202854,2019-10-23,RoW,4th year,,960,mobile,
am_187059,2019-02-20,RoW,5th year,,2910,mobile,
am_201734,2019-10-10,RoW,5th year,,3187,mobile,
am_196706,2019-08-02,RoW,5th year,,958,mobile,
am_189107,2019-03-31,RoW,5th year,,2559,mobile,
am_194817,2019-06-26,RoW,6th year,,780,mobile,
am_194648,2019-06-23,RoW,6th year,,2341,mobile,
am_185560,2019-01-20,RoW,6th year,,50,mobile,
am_194198,2019-06-15,RoW,6th year,,620,mobile,
am_206398,2019-12-06,RoW,6th year,,1693,mobile,
am_190557,2019-04-15,RoW,,,50,mobile,
am_196121,2019-07-22,RoW,,,50,mobile,
am_203919,2019-11-04,RoW,,,50,mobile,
am_197531,2019-08-16,RoW,2nd year,,50,mobile,
am_197524,2019-08-16,RoW,3rd year,,2068,mobile,
am_198710,2019-09-02,RoW,3rd year,,2587,mobile,
am_191223,2019-04-26,RoW,4th year,,1810,mobile,
am_185454,2019-01-18,RoW,4th year,,2068,mobile,
am_192326,2019-05-16,RoW,4th year,,1653,mobile,
am_191755,2019-05-06,RoW,4th year,,891,mobile,
am_194901,2019-06-27,RoW,4th year,,1941,mobile,
am_204943,2019-11-17,RoW,4th year,,1688,mobile,
am_195790,2019-07-15,RoW,4th year,,435,mobile,
am_197668,2019-08-18,RoW,4th year,,1983,mobile,
am_187162,2019-02-22,RoW,4th year,,2510,mobile,
am_188122,2019-03-13,RoW,5th year,,1583,mobile,
am_201247,2019-10-04,RoW,5th year,,2378,mobile,
am_198471,2019-08-29,RoW,5th year,,1220,mobile,
am_190547,2019-04-15,RoW,6th year,,1070,mobile,
am_196495,2019-07-29,RoW,6th year,,50,mobile,
am_207152,2019-12-18,RoW,6th year,,1096,mobile,
am_192241,2019-05-15,RoW,6th year,,1442,mobile,
am_192936,2019-05-27,RoW,6th year,,1700,mobile,
am_206118,2019-12-02,RoW,6th year,,2510,mobile,
am_184761,2019-01-06,US,3rd year,D.O.,210,mobile,
am_186424,2019-02-08,RoW,,,50,mobile,
am_196416,2019-07-27,RoW,,,50,mobile,
am_196609,2019-07-31,RoW,,,50,mobile,
am_198560,2019-08-31,RoW,,,50,mobile,
am_203784,2019-11-02,RoW,,,50,mobile,
am_205414,2019-11-22,RoW,,,50,mobile,
am_185892,2019-01-27,RoW,1st year,,50,mobile,
am_188190,2019-03-14,RoW,2nd year,,2118,mobile,
am_186878,2019-02-17,RoW,2nd year,,2937,mobile,
am_200862,2019-09-30,RoW,3rd year,,50,mobile,
am_200163,2019-09-21,RoW,3rd year,,2504,mobile,
am_203152,2019-10-26,RoW,4th year,,1584,mobile,
am_195220,2019-07-03,RoW,4th year,,50,mobile,
am_198756,2019-09-03,RoW,4th year,,1684,mobile,
am_199600,2019-09-14,RoW,5th year,,1668,mobile,
am_196293,2019-07-25,RoW,5th year,,1963,mobile,
am_191956,2019-05-10,RoW,5th year,,1981,mobile,
am_185197,2019-01-14,RoW,5th year,,2510,mobile,
am_204448,2019-11-10,RoW,5th year,,1242,mobile,
am_196520,2019-07-29,RoW,6th year,,3191,mobile,
am_206153,2019-12-02,RoW,6th year,,2553,mobile,
am_194520,2019-06-20,RoW,,,50,mobile,
am_207434,2019-12-23,RoW,1st year,,2109,mobile,
am_191417,2019-04-30,RoW,2nd year,,50,mobile,
am_200156,2019-09-21,RoW,2nd year,,2281,mobile,
am_193947,2019-06-10,RoW,3rd year,,50,mobile,
am_198766,2019-09-03,RoW,3rd year,,50,mobile,
am_196922,2019-08-06,RoW,3rd year,,941,mobile,
am_196491,2019-07-29,RoW,4th year,,58,mobile,
am_193358,2019-06-03,RoW,4th year,,338,mobile,
am_193953,2019-06-11,RoW,5th year,,2327,mobile,
am_199258,2019-09-10,RoW,5th year,,2089,mobile,
am_207360,2019-12-22,RoW,5th year,,1170,mobile,
am_204558,2019-11-11,RoW,5th year,,2521,mobile,
am_202834,2019-10-23,RoW,6th year,,1807,mobile,
am_189137,2019-03-31,RoW,6th year,,2907,mobile,
am_199624,2019-09-14,RoW,,,50,mobile,
am_199669,2019-09-15,RoW,,,50,mobile,
am_205482,2019-11-23,RoW,,,50,mobile,
am_206377,2019-12-06,RoW,,,50,mobile,
am_203301,2019-10-28,RoW,1st year,,50,mobile,
am_187876,2019-03-08,RoW,1st year,,2101,mobile,
am_191403,2019-04-30,RoW,1st year,,923,mobile,
am_188055,2019-03-12,RoW,2nd year,,1580,mobile,
am_199510,2019-09-13,RoW,2nd year,,50,mobile,
am_189462,2019-04-03,RoW,2nd year,,1456,mobile,
am_194936,2019-06-27,RoW,3rd year,,1818,mobile,
am_205885,2019-11-28,RoW,3rd year,,2879,mobile,
am_207115,2019-12-17,RoW,3rd year,,2131,mobile,
am_190127,2019-04-07,RoW,3rd year,,2495,mobile,
am_202507,2019-10-19,RoW,3rd year,,2505,mobile,
am_204982,2019-11-17,RoW,4th year,,1083,mobile,
am_198643,2019-09-01,RoW,4th year,,1660,mobile,
am_188982,2019-03-30,RoW,5th year,,1581,mobile,
am_194775,2019-06-25,RoW,5th year,,3191,mobile,
am_189075,2019-03-30,RoW,6th year,,811,mobile,
am_206492,2019-12-07,RoW,6th year,,1581,mobile,
am_189710,2019-04-05,RoW,6th year,,50,mobile,
am_207191,2019-12-19,RoW,6th year,,1121,mobile,
am_189041,2019-03-30,RoW,6th year,,915,mobile,
am_190468,2019-04-13,RoW,6th year,,2495,mobile,
am_190746,2019-04-18,RoW,,,50,mobile,
am_195307,2019-07-04,RoW,,,50,mobile,
am_201130,2019-10-03,RoW,,,50,mobile,
am_192403,2019-05-17,RoW,2nd year,,280,mobile,
am_196849,2019-08-05,RoW,2nd year,,50,mobile,
am_200164,2019-09-21,RoW,2nd year,,1698,mobile,
am_202165,2019-10-15,RoW,3rd year,,276,mobile,
am_204572,2019-11-11,RoW,3rd year,,2125,mobile,
am_202901,2019-10-23,RoW,4th year,,1807,mobile,
am_201654,2019-10-09,RoW,4th year,,1090,mobile,
am_202226,2019-10-16,RoW,4th year,,2517,mobile,
am_201110,2019-10-02,RoW,5th year,,2593,mobile,
am_205404,2019-11-22,RoW,5th year,,2596,mobile,
am_192260,2019-05-15,RoW,5th year,,2949,mobile,
am_205886,2019-11-28,RoW,5th year,,2542,mobile,
am_205552,2019-11-24,RoW,6th year,,50,mobile,
am_194596,2019-06-22,RoW,6th year,,2138,mobile,
am_200405,2019-09-24,RoW,6th year,,1948,mobile,
am_199409,2019-09-11,RoW,6th year,,2507,mobile,
am_205800,2019-11-27,RoW,,,50,mobile,
am_193655,2019-06-07,RoW,,,2510,mobile,
am_191529,2019-05-02,RoW,2nd year,,2258,mobile,
am_197787,2019-08-20,RoW,3rd year,,1822,mobile,
am_186182,2019-02-02,RoW,3rd year,,50,mobile,
am_192102,2019-05-13,RoW,3rd year,,1850,mobile,
am_203057,2019-10-25,RoW,3rd year,,3187,mobile,
am_192725,2019-05-22,RoW,3rd year,,1454,mobile,
am_196582,2019-07-31,RoW,3rd year,,2501,mobile,
am_195265,2019-07-04,RoW,3rd year,,3049,mobile,
am_188387,2019-03-18,RoW,4th year,,18,mobile,
am_192575,2019-05-20,RoW,4th year,,1954,mobile,
am_203748,2019-11-02,RoW,6th year,,2066,mobile,
am_200316,2019-09-23,RoW,6th year,,1979,mobile,
am_186526,2019-02-10,RoW,,,50,mobile,
am_189466,2019-04-03,RoW,,,50,mobile,
am_194980,2019-06-28,RoW,,,50,mobile,
am_193783,2019-06-09,RoW,1st year,,2028,mobile,
am_203933,2019-11-04,RoW,2nd year,,1033,mobile,
am_204681,2019-11-13,RoW,2nd year,,1230,mobile,
am_204668,2019-11-13,RoW,3rd year,,2089,mobile,
am_202536,2019-10-19,RoW,3rd year,,2113,mobile,
am_191974,2019-05-10,RoW,3rd year,,724,mobile,
am_196799,2019-08-04,RoW,4th year,,2387,mobile,
am_184536,2019-01-01,RoW,4th year,,937,mobile,
am_203762,2019-11-02,RoW,4th year,,1969,mobile,
am_200206,2019-09-22,RoW,4th year,,1974,mobile,
am_191038,2019-04-23,RoW,5th year,,2202,mobile,
am_190905,2019-04-21,RoW,5th year,,1246,mobile,
am_187700,2019-03-05,RoW,6th year,,50,mobile,
am_187893,2019-03-09,RoW,6th year,,1338,mobile,
am_194742,2019-06-24,RoW,6th year,,1452,mobile,
am_194845,2019-06-26,RoW,6th year,,2510,mobile,
am_203811,2019-11-02,RoW,6th year,,760,mobile,
am_184717,2019-01-05,US,3rd year,,50,mobile,
am_196534,2019-07-30,RoW,,,50,mobile,
am_202440,2019-10-18,RoW,,,50,mobile,
am_203377,2019-10-29,RoW,,,50,mobile,
am_203313,2019-10-28,RoW,1st year,,50,mobile,
am_207693,2019-12-29,RoW,1st year,,2963,mobile,
am_193888,2019-06-10,RoW,1st year,,2509,mobile,
am_203115,2019-10-26,RoW,3rd year,,2440,mobile,
am_190257,2019-04-09,RoW,4th year,,34,mobile,
am_192486,2019-05-19,RoW,4th year,,50,mobile,
am_206310,2019-12-04,RoW,4th year,,2427,mobile,
am_188747,2019-03-26,RoW,5th year,,3187,mobile,
am_188186,2019-03-14,RoW,6th year,,50,mobile,
am_184618,2019-01-03,US,1st year,M.D.,96,mobile,
am_188357,2019-03-18,RoW,,,50,mobile,
am_189935,2019-04-06,RoW,,,50,mobile,
am_190486,2019-04-13,RoW,,,50,mobile,
am_202441,2019-10-18,RoW,,,50,mobile,
am_190867,2019-04-20,RoW,2nd year,,350,mobile,
am_196586,2019-07-31,RoW,2nd year,,1424,mobile,
am_186409,2019-02-07,RoW,3rd year,,1040,mobile,
am_205993,2019-11-30,RoW,3rd year,,2079,mobile,
am_194625,2019-06-22,RoW,3rd year,,1970,mobile,
am_204294,2019-11-08,RoW,4th year,,274,mobile,
am_186592,2019-02-12,RoW,4th year,,1094,mobile,
am_189836,2019-04-06,RoW,4th year,,2509,mobile,
am_191243,2019-04-27,RoW,5th year,,2900,mobile,
am_201010,2019-10-01,RoW,6th year,,2381,mobile,
am_196998,2019-08-07,RoW,6th year,,2278,mobile,
am_188118,2019-03-13,RoW,1st year,,1583,mobile,
am_186791,2019-02-15,RoW,1st year,,1941,mobile,
am_197843,2019-08-20,RoW,1st year,,664,mobile,
am_206532,2019-12-08,RoW,2nd year,,3,mobile,
am_191437,2019-04-30,RoW,2nd year,,50,mobile,
am_196642,2019-08-01,RoW,2nd year,,50,mobile,
am_184542,2019-01-01,RoW,2nd year,,2376,mobile,
am_200202,2019-09-22,RoW,2nd year,,2035,mobile,
am_204959,2019-11-17,RoW,3rd year,,2350,mobile,
am_194162,2019-06-14,RoW,3rd year,,2376,mobile,
am_187429,2019-02-27,RoW,3rd year,,1683,mobile,
am_188660,2019-03-25,RoW,3rd year,,1687,mobile,
am_186363,2019-02-06,RoW,4th year,,2062,mobile,
am_202955,2019-10-24,RoW,4th year,,2065,mobile,
am_196389,2019-07-27,RoW,4th year,,935,mobile,
am_193524,2019-06-06,RoW,4th year,,1242,mobile,
am_185931,2019-01-28,RoW,5th year,,50,mobile,
am_194141,2019-06-14,RoW,5th year,,616,mobile,
am_191237,2019-04-27,RoW,5th year,,2755,mobile,
am_204600,2019-11-12,RoW,5th year,,3032,mobile,
am_189327,2019-04-02,RoW,5th year,,1259,mobile,
am_188779,2019-03-27,RoW,6th year,,1141,mobile,
am_199996,2019-09-19,RoW,6th year,,2228,mobile,
am_196122,2019-07-22,RoW,6th year,,2495,mobile,
am_196913,2019-08-06,RoW,6th year,,2509,mobile,
am_191622,2019-05-03,RoW,,,50,mobile,
am_193829,2019-06-09,RoW,,,50,mobile,
am_202247,2019-10-16,RoW,1st year,,50,mobile,
am_190560,2019-04-15,RoW,1st year,,2510,mobile,
am_197534,2019-08-16,RoW,2nd year,,2080,mobile,
am_200352,2019-09-23,RoW,2nd year,,2261,mobile,
am_205741,2019-11-26,RoW,3rd year,,2576,mobile,
am_185389,2019-01-17,RoW,3rd year,,1313,mobile,
am_186389,2019-02-07,RoW,3rd year,,50,mobile,
am_189046,2019-03-30,RoW,3rd year,,2098,mobile,
am_203048,2019-10-25,RoW,3rd year,,2098,mobile,
am_190851,2019-04-20,RoW,3rd year,,1089,mobile,
am_202346,2019-10-17,RoW,3rd year,,941,mobile,
am_186605,2019-02-12,RoW,3rd year,,2534,mobile,
am_204797,2019-11-14,RoW,4th year,,1092,mobile,
am_184775,2019-01-07,RoW,4th year,,619,mobile,
am_203320,2019-10-28,RoW,5th year,,50,mobile,
am_199518,2019-09-13,RoW,6th year,,1300,mobile,
am_200407,2019-09-24,RoW,6th year,,1657,mobile,
am_199347,2019-09-11,RoW,6th year,,1979,mobile,
am_190464,2019-04-13,RoW,6th year,,1996,mobile,
am_204233,2019-11-07,RoW,6th year,,2276,mobile,
am_200150,2019-09-21,RoW,,,786,mobile,
am_190153,2019-04-08,RoW,,,50,mobile,
am_201334,2019-10-05,RoW,2nd year,,2378,mobile,
am_189462,2019-04-03,RoW,2nd year,,1456,mobile,
am_197623,2019-08-17,RoW,2nd year,,2249,mobile,
am_205553,2019-11-24,RoW,3rd year,,2065,mobile,
am_205849,2019-11-28,RoW,3rd year,,952,mobile,
am_187542,2019-03-02,RoW,4th year,,2825,mobile,
am_207203,2019-12-19,RoW,4th year,,2596,mobile,
am_187582,2019-03-03,RoW,4th year,,50,mobile,
am_193455,2019-06-05,RoW,4th year,,2101,mobile,
am_191945,2019-05-09,RoW,4th year,,1896,mobile,
am_186824,2019-02-16,RoW,5th year,,1944,mobile,
am_205803,2019-11-27,RoW,6th year,,1807,mobile,
am_186131,2019-01-31,RoW,6th year,,50,mobile,
am_203870,2019-11-03,RoW,6th year,,1095,mobile,
am_192545,2019-05-20,RoW,,,50,mobile,
am_206308,2019-12-04,RoW,1st year,,1035,mobile,
am_200214,2019-09-22,RoW,2nd year,,2281,mobile,
am_186584,2019-02-12,RoW,3rd year,,2067,mobile,
am_195700,2019-07-13,RoW,3rd year,,937,mobile,
am_207074,2019-12-16,RoW,3rd year,,2801,mobile,
am_192083,2019-05-12,RoW,4th year,,50,mobile,
am_196536,2019-07-30,RoW,4th year,,1369,mobile,
am_190722,2019-04-17,RoW,4th year,,638,mobile,
am_197401,2019-08-14,RoW,5th year,,2087,mobile,
am_184964,2019-01-10,RoW,5th year,,50,mobile,
am_199978,2019-09-18,RoW,5th year,,630,mobile,
am_194525,2019-06-20,RoW,5th year,,3252,mobile,
am_203683,2019-11-01,RoW,5th year,,2511,mobile,
am_193712,2019-06-08,RoW,6th year,,276,mobile,
am_195503,2019-07-09,RoW,6th year,,50,mobile,
am_204470,2019-11-10,RoW,6th year,,50,mobile,
am_207529,2019-12-25,RoW,6th year,,1673,mobile,
am_186903,2019-02-18,RoW,6th year,,2223,mobile,
am_193059,2019-05-29,RoW,,,50,mobile,
am_199122,2019-09-08,RoW,2nd year,,3172,mobile,
am_192834,2019-05-24,RoW,3rd year,,50,mobile,
am_201367,2019-10-06,RoW,4th year,,261,mobile,
am_191539,2019-05-02,RoW,4th year,,347,mobile,
am_186228,2019-02-04,RoW,4th year,,634,mobile,
am_205355,2019-11-21,RoW,5th year,,2112,mobile,
am_184693,2019-01-05,RoW,6th year,,50,mobile,
